id,territorial,fecha_acc,dia_semana_acc,condic_meteor,estado_super,terreno,geometria_acc,tipo_cierre,n_heridos,n_muertos,clase_accidente,hora_acc
9129,Boyacá,2019-02-05,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Salida de la vía sin volcarse,22.0
9130,Boyacá,2019-02-07,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,10.0
9131,Boyacá,2019-02-10,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,16.0
9132,Boyacá,2019-02-17,domingo,Lluvia,Humeda,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,14.0
9133,Boyacá,2019-02-19,martes,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,7.0
9134,Boyacá,2019-02-20,miercoles,Normal,Seca y limpia,Escarpado,Curva Izquierda,Cierre total,21,1,Volcamiento,7.0
9135,Boyacá,2019-02-21,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Salida de la vía sin volcarse,5.0
9136,Huila,2019-02-26,martes,Normal,Seca y limpia,Plano,Curva Izquierda,Cierre total,0,1,Choque,13.0
9137,Boyacá,2019-02-28,jueves,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,8.0
9138,Cauca,2019-02-11,lunes,Seca,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,1,Choque,20.0
9139,Caquetá,2019-02-24,domingo,Seca,Seca y limpia,Ondulado,Curva Izquierda,Parcial con reducción de carriles,2,0,Choque,14.0
9140,Nariño,2019-02-17,domingo,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,3,0,Salida de la vía sin volcarse,17.0
9141,Antioquia,2019-01-04,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,16.0
9142,Antioquia,2019-03-07,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,17.0
9143,Cundinamarca,2019-02-15,viernes,Sol,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,9.0
9144,Cundinamarca,2019-02-27,miercoles,Lluvia,Humeda,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Choque,5.0
9145,Cundinamarca,2019-02-28,jueves,Normal,Seca y limpia,Montañoso,Curva Derecha,Cierre total,0,0,Choque,21.0
9146,Caquetá,2019-02-20,miercoles,Seca,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,1,0,Salida de la vía sin volcarse,15.0
9147,Antioquia,2019-01-10,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,10.0
9148,Caquetá,2019-03-02,sabado,Seca,Seca y limpia,Ondulado,Curva Derecha,Cierre total,0,1,Choque,13.0
9149,Antioquia,2019-01-06,domingo,Normal,Seca y limpia,Montañoso,Curva Derecha,Parcial con reducción de carriles,3,0,Choque,20.0
9150,Antioquia,2019-01-20,domingo,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,16.0
9151,Caquetá,2019-03-05,martes,Seca,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,1,0,Choque,12.0
9152,Antioquia,2019-01-20,domingo,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,14.0
9153,Caquetá,2019-03-05,martes,Lluvia,Humeda,Ondulado,Curva Izquierda,Transito normal con precaución,2,0,Volcamiento,14.0
9154,Antioquia,2019-01-15,martes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,9.0
9155,Antioquia,2019-03-07,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,2.0
9156,Antioquia,2019-01-06,domingo,Lluvia,Humeda,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,9.0
9157,Antioquia,2019-01-09,miercoles,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,12.0
9158,Antioquia,2019-01-09,miercoles,Normal,Seca y limpia,Montañoso,Curva Derecha,Parcial con reducción de carriles,0,1,Volcamiento,11.0
9159,Cundinamarca,2019-02-02,sabado,Sol,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,11.0
9160,Cundinamarca,2019-02-04,lunes,Sol,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,8.0
9161,Cundinamarca,2019-02-05,martes,Sol,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Choque,20.0
9162,Cundinamarca,2019-02-07,jueves,Lluvia,Humeda,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,1.0
9163,Cundinamarca,2019-02-08,viernes,Sol,Seca y limpia,Montañoso,Curva Derecha,Parcial con paso alternado,0,0,Volcamiento,0.0
9164,Cundinamarca,2019-02-08,viernes,Sol,Seca y limpia,Montañoso,Curva Derecha,Parcial con paso alternado,0,0,Choque,0.0
9165,Cundinamarca,2019-02-11,lunes,Lluvia,Humeda,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,23.0
9166,Cundinamarca,2019-02-12,martes,Sol,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Choque,13.0
9167,Cundinamarca,2019-02-22,viernes,Sol,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,0,0,Volcamiento,1.0
9168,Antioquia,2019-02-16,sabado,Normal,Seca y limpia,Ondulado,Curva Izquierda,Parcial con reducción de carriles,1,0,Choque,12.0
9169,Cundinamarca,2019-02-02,sabado,Lluvia,Humeda,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,2.0
9170,Antioquia,2019-01-04,viernes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,1,0,Choque,9.0
9171,Cundinamarca,2019-02-03,domingo,Sol,Seca y limpia,Montañoso,Curva Derecha,Parcial con paso alternado,0,0,Choque,15.0
9172,Antioquia,2019-01-12,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,9.0
9173,Antioquia,2019-01-27,domingo,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,12.0
9174,Antioquia,2019-01-24,jueves,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,17.0
9175,Antioquia,2019-02-07,jueves,Normal,Seca y limpia,Ondulado,Curva Izquierda,Parcial con reducción de carriles,1,0,Choque,7.0
9176,Antioquia,2019-01-07,lunes,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,11.0
9177,Antioquia,2019-03-07,jueves,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,4.0
9178,Nariño,2019-02-05,martes,Sol,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Volcamiento,11.0
9179,Nariño,2019-02-15,viernes,Sol,Seca y limpia,Ondulado,Recta,Parcial con paso alternado,0,0,Choque,8.0
9180,Nariño,2019-02-16,sabado,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,1,Choque,19.0
9181,Sucre,2019-02-07,jueves,Seca,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,2,0,Choque,15.0
9182,Sucre,2019-02-10,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,8.0
9183,Sucre,2019-02-04,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,14.0
9184,Caquetá,2019-02-05,martes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,3,0,Choque,1.0
9185,Caquetá,2019-02-07,jueves,Lluvia,Humeda,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Choque,20.0
9186,Caquetá,2019-02-11,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Salida de la vía sin volcarse,0.0
9187,Caquetá,2019-02-16,sabado,Sol,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,2,1,Choque,13.0
9188,Putumayo,2019-02-21,jueves,Lluvia,Humeda,Escarpado,Curva Derecha,Transito normal con precaución,0,0,Caída de piedra,11.0
9189,Planta Central,2018-11-02,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,4.0
9190,Santander,2019-02-03,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,8.0
9191,Santander,2019-02-17,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Caída ocupante,23.0
9192,Santander,2019-02-19,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,9.0
9193,Santander,2019-02-27,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,15.0
9194,Santander,2019-02-27,miercoles,Normal,Seca y limpia,Ondulado,Recta,Transito normal con precaución,0,0,Choque,8.0
9195,Santander,2019-02-21,jueves,Normal,Seca y limpia,Ondulado,Recta,Transito normal con precaución,0,0,Choque,17.0
9196,Santander,2019-02-16,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,1,Choque,13.0
9197,Santander,2019-02-16,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,1,Choque,13.0
9198,Santander,2019-02-01,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,15.0
9199,Santander,2019-02-19,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,21.0
9200,Santander,2019-02-20,miercoles,Normal,Humeda,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,2.0
9201,Cauca,2019-02-07,jueves,Sol,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,1,0,Volcamiento,9.0
9202,Cauca,2019-02-08,viernes,Sol,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,3,0,Salida de la vía sin volcarse,12.0
9203,Cauca,2019-02-14,jueves,Normal,Seca y limpia,Ondulado,Recta,Parcial con paso alternado,0,2,Otro,19.0
9204,Cauca,2019-02-15,viernes,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,1,0,Otro,5.0
9205,Cauca,2019-02-24,domingo,Sol,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,0,0,Otro,15.0
9206,Cauca,2019-02-26,martes,Sol,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Volcamiento,15.0
9207,Cauca,2019-02-27,miercoles,Sol,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Choque,7.0
9208,Cauca,2019-02-27,miercoles,Sol,Seca y limpia,Ondulado,Recta,Parcial con paso alternado,1,0,Choque,10.0
9209,Tolima,2019-02-01,viernes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Otro,11.0
9210,Tolima,2019-02-02,sabado,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,3.0
9211,Tolima,2019-02-02,sabado,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,2.0
9212,Tolima,2019-02-03,domingo,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,14.0
9213,Tolima,2019-02-08,viernes,Lluvia,Humeda,Montañoso,Recta,Transito normal con precaución,0,0,Choque,17.0
9214,Tolima,2019-02-15,viernes,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,23.0
9215,Tolima,2019-02-17,domingo,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,1,0,Choque,0.0
9216,Tolima,2019-02-21,jueves,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,5.0
9217,Tolima,2019-02-21,jueves,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,17.0
9218,Tolima,2019-02-28,jueves,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
9219,Tolima,2019-02-19,martes,Normal,Seca y limpia,Escarpado,Curva Derecha,Transito normal con precaución,0,0,Volcamiento,19.0
9220,Tolima,2019-02-23,sabado,Lluvia,Humeda,Escarpado,Curva Derecha,Transito normal con precaución,0,0,Volcamiento,5.0
9221,Tolima,2019-02-24,domingo,Lluvia,Humeda,Escarpado,Curva Derecha,Transito normal con precaución,0,0,Choque,9.0
9222,Caquetá,2019-03-12,martes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,6.0
9223,Boyacá,2019-01-26,sabado,Seca,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,8.0
9224,Boyacá,2019-02-11,lunes,Normal,Seca y limpia,Ondulado,Curva Derecha,Cierre total,0,1,Choque,5.0
9225,Boyacá,2019-02-25,lunes,Lluvia,Humeda,Ondulado,Curva Izquierda,Transito normal con precaución,2,0,Volcamiento,16.0
9226,Boyacá,2019-02-28,jueves,Seca,Seca y limpia,Ondulado,Recta,Transito normal con precaución,0,0,Salida de la vía sin volcarse,8.0
9227,Meta,2019-02-02,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,4,0,Choque,20.0
9228,Nariño,2019-02-03,domingo,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,3,0,Otro,4.0
9229,Guajira,2019-02-02,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,3,0,Volcamiento,2.0
9230,Guajira,2019-02-10,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
9231,Guajira,2019-02-21,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
9232,Guajira,2019-02-24,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,21.0
9233,Guajira,2019-02-10,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,5.0
9234,Boyacá,2019-03-16,sabado,Seca,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,1,0,Choque,6.0
9235,Caquetá,2019-03-16,sabado,Seca,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,0,0,Choque,20.0
9236,Nariño,2019-02-08,viernes,Lluvia,Humeda,Montañoso,Curva Izquierda,Transito normal con precaución,0,1,Choque,3.0
9237,Nariño,2018-12-18,martes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
9238,Nariño,2018-12-07,viernes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,16.0
9239,Nariño,2018-12-23,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,3.0
9240,Nariño,2018-12-24,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,11.0
9241,Nariño,2019-01-08,martes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,11.0
9242,Boyacá,2019-02-01,viernes,Normal,Seca y limpia,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
9243,Boyacá,2019-02-02,sabado,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,3,0,Choque,5.0
9244,Antioquia,2019-02-02,sabado,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,21.0
9245,Nariño,2019-02-14,jueves,Seca,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,1,Choque,16.0
9246,Antioquia,2019-02-02,sabado,Normal,Seca y limpia,Ondulado,Curva Izquierda,Parcial con reducción de carriles,0,1,Choque,16.0
9247,Nariño,2019-02-17,domingo,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,1,Choque,20.0
9248,Antioquia,2019-02-28,jueves,Lluvia,Humeda,Montañoso,Curva Derecha,Transito normal con precaución,2,0,Choque,15.0
9249,Nariño,2019-02-18,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Caída ocupante,1.0
9250,Boyacá,2019-02-09,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,6.0
9251,Boyacá,2019-02-10,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
9252,Nariño,2019-02-18,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,16.0
9253,Antioquia,2019-02-26,martes,Normal,Seca y limpia,Ondulado,Curva Izquierda,Parcial con reducción de carriles,1,0,Volcamiento,22.0
9254,Nariño,2019-02-22,viernes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,19.0
9255,Antioquia,2019-02-22,viernes,Lluvia,Humeda,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,10.0
9256,Antioquia,2019-02-19,martes,Normal,Seca y limpia,Ondulado,Curva Derecha,Parcial con reducción de carriles,1,0,Choque,5.0
9257,Antioquia,2019-02-27,miercoles,Lluvia,Humeda,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,11.0
9258,Nariño,2019-02-24,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Atropello,21.0
9259,Antioquia,2019-02-10,domingo,Lluvia,Humeda,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Choque,18.0
9260,Nariño,2019-02-26,martes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,13.0
9261,Antioquia,2019-02-04,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,11.0
9262,Antioquia,2019-02-26,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
9263,Antioquia,2019-02-20,miercoles,Normal,Seca y limpia,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
9264,Antioquia,2019-02-12,martes,Lluvia,Humeda,Ondulado,Curva Derecha,Parcial con reducción de carriles,1,0,Choque,12.0
9265,Antioquia,2019-02-17,domingo,Lluvia,Humeda,Ondulado,Recta,Transito normal con precaución,1,0,Choque,17.0
9266,Antioquia,2019-02-12,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,19.0
9267,Antioquia,2019-02-16,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,1.0
9268,Antioquia,2019-02-05,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,10.0
9269,Antioquia,2019-02-14,jueves,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
9270,Antioquia,2019-02-04,lunes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,1.0
9271,Antioquia,2019-02-08,viernes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,1,Atropello,5.0
9272,Antioquia,2019-02-14,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,10.0
9273,Nariño,2018-11-16,viernes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Atropello,19.0
9274,Antioquia,2019-02-14,jueves,Lluvia,Humeda,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,0,Volcamiento,19.0
9275,Nariño,2018-11-25,domingo,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,1,Atropello,12.0
9276,Antioquia,2019-02-09,sabado,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Otro,11.0
9277,Nariño,2018-11-27,martes,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,1,No determinado,6.0
9278,Antioquia,2019-02-08,viernes,Normal,Seca y limpia,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Volcamiento,9.0
9279,Antioquia,2019-02-20,miercoles,Normal,Seca y limpia,Montañoso,Curva Izquierda,Cierre total,3,2,Choque,20.0
9280,Antioquia,2019-02-13,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,15.0
9281,Antioquia,2019-02-09,sabado,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,0,1,Atropello,13.0
9282,Antioquia,2019-02-02,sabado,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,4.0
9283,Antioquia,2019-02-26,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,12.0
9284,Nariño,2019-02-01,viernes,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,1,0,Atropello,10.0
9285,Antioquia,2019-02-26,martes,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,1,0,Choque,10.0
9286,Antioquia,2019-02-15,viernes,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,3.0
9287,Antioquia,2019-02-17,domingo,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,9.0
9288,Boyacá,2019-02-10,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,9.0
9289,Nariño,2019-02-13,miercoles,Normal,Seca y limpia,Montañoso,Curva Izquierda,Cierre total,0,0,Choque,10.0
9290,Nariño,2019-02-16,sabado,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,9.0
9291,Boyacá,2019-02-12,martes,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,0,Salida de la vía sin volcarse,18.0
9292,Nariño,2019-02-17,domingo,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,20.0
9293,Nariño,2019-02-19,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,4.0
9294,Nariño,2019-03-20,miercoles,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,20.0
